transcript,Ensembl_transcript_ID,Ensembl_gene_ID,Ensembl_gene_symbol
PB2015.6734.3,ENST00000533112,ENSG00000196535,MYO18A
PB2015.12826.2,ENST00000261416,ENSG00000049860,HEXB
PB2015.12826.1,ENST00000511181,ENSG00000049860,HEXB
PB2015.14574.11,ENST00000413643,ENSG00000006634,DBF4
PB2015.5844.8,ENST00000346872,ENSG00000161405,IKZF3
PB2015.14574.10,ENST00000431138,ENSG00000006634,DBF4
PB2015.3132.1,ENST00000445177,ENSG00000160584,SIK3
PB2015.11215.7,ENST00000395474,ENSG00000178252,WDR6
PB2015.11215.4,ENST00000395474,ENSG00000178252,WDR6
PB2015.11215.5,ENST00000395474,ENSG00000178252,WDR6
PB2015.11215.2,ENST00000420783,ENSG00000178252,WDR6
PB2015.5808.10,ENST00000283429,ENSG00000153406,NMRAL1
PB2015.11215.1,ENST00000395474,ENSG00000178252,WDR6
PB2015.15083.31,ENST00000325083,ENSG00000078674,PCM1
PB2015.15083.30,ENST00000325083,ENSG00000078674,PCM1
PB2015.11215.8,ENST00000395474,ENSG00000178252,WDR6
PB2015.11215.9,ENST00000395474,ENSG00000178252,WDR6
PB2015.15069.1,ENST00000358919,ENSG00000164741,DLC1
PB2015.1855.1,ENST00000376351,ENSG00000151025,GPR158
PB2015.13258.1,ENST00000298569,ENSG00000122203,KIAA1191
PB2015.13258.3,ENST00000393725,ENSG00000122203,KIAA1191
PB2015.13258.2,ENST00000298569,ENSG00000122203,KIAA1191
PB2015.484.2,ENST00000371933,ENSG00000159658,EFCAB14
PB2015.13258.4,ENST00000298569,ENSG00000122203,KIAA1191
PB2015.484.1,ENST00000371933,ENSG00000159658,EFCAB14
PB2015.12850.1,ENST00000446378,ENSG00000164309,CMYA5
PB2015.12850.2,ENST00000446378,ENSG00000164309,CMYA5
PB2015.12850.3,ENST00000446378,ENSG00000164309,CMYA5
PB2015.6001.1,ENST00000337120,ENSG00000178188,SH2B1
PB2015.303.6,ENST00000373791,ENSG00000116353,MECR
PB2015.15296.2,ENST00000416961,ENSG00000175606,TMEM70
PB2015.303.4,ENST00000373791,ENSG00000116353,MECR
PB2015.303.5,ENST00000263702,ENSG00000116353,MECR
PB2015.303.2,ENST00000373791,ENSG00000116353,MECR
PB2015.303.3,ENST00000373791,ENSG00000116353,MECR
PB2015.118.5,ENST00000444836,ENSG00000116688,MFN2
PB2015.15792.1,ENST00000399703,ENSG00000180071,ANKRD18A
PB2015.2960.4,ENST00000310473,ENSG00000175567,UCP2
PB2015.14990.2,ENST00000359321,ENSG00000196584,XRCC2
PB2015.14990.1,ENST00000359321,ENSG00000196584,XRCC2
PB2015.9932.1,ENST00000610020,ENSG00000122484,RPAP2
PB2015.6742.1,ENST00000301057,ENSG00000167543,TP53I13
PB2015.6742.2,ENST00000301057,ENSG00000167543,TP53I13
PB2015.6742.3,ENST00000301057,ENSG00000167543,TP53I13
PB2015.4954.1,ENST00000555523,ENSG00000165948,IFI27L1
PB2015.15792.2,ENST00000399703,ENSG00000180071,ANKRD18A
PB2015.2942.9,ENST00000400925,ENSG00000214530,STARD10
PB2015.4094.1,ENST00000309955,ENSG00000003402,CFLAR
PB2015.11201.1,ENST00000635464,ENSG00000282827,AC134772.2
PB2015.264.2,ENST00000321265,ENSG00000090273,NUDC
PB2015.16812.1,ENST00000361981,ENSG00000198910,L1CAM
PB2015.1868.2,ENST00000493763,ENSG00000146223,RPL7L1
PB2015.1728.7,ENST00000380191,ENSG00000057608,GDI2
PB2015.264.3,ENST00000321265,ENSG00000090273,NUDC
PB2015.8494.1,ENST00000258711,ENSG00000136213,CHST12
PB2015.15792.3,ENST00000399703,ENSG00000180071,ANKRD18A
PB2015.7101.5,ENST00000393066,ENSG00000108395,TRIM37
PB2015.14982.1,ENST00000418337,ENSG00000106617,PRKAG2
PB2015.9643.10,ENST00000264279,ENSG00000055044,NOP58
PB2015.2173.1,ENST00000378509,ENSG00000205060,SLC35B4
PB2015.14046.1,ENST00000367651,ENSG00000164442,CITED2
PB2015.5362.2,ENST00000303052,ENSG00000169118,CSNK1G1
PB2015.5362.1,ENST00000634654,ENSG00000169118,CSNK1G1
PB2015.7101.1,ENST00000393066,ENSG00000108395,TRIM37
PB2015.217.1,ENST00000418390,ENSG00000011007,ELOA
PB2015.5655.1,ENST00000545021,ENSG00000183060,LYSMD4
PB2015.5655.2,ENST00000545021,ENSG00000183060,LYSMD4
PB2015.14516.1,ENST00000336926,ENSG00000127946,HIP1
PB2015.13622.1,ENST00000418724,ENSG00000236104,ZBTB22
PB2015.648.1,ENST00000296490,ENSG00000164091,WDR82
PB2015.9050.3,ENST00000264447,ENSG00000075292,ZNF638
PB2015.9050.2,ENST00000264447,ENSG00000075292,ZNF638
PB2015.9050.1,ENST00000264447,ENSG00000075292,ZNF638
PB2015.9050.7,ENST00000264447,ENSG00000075292,ZNF638
PB2015.9050.6,ENST00000264447,ENSG00000075292,ZNF638
PB2015.9050.5,ENST00000264447,ENSG00000075292,ZNF638
PB2015.9050.4,ENST00000264447,ENSG00000075292,ZNF638
PB2015.3945.3,ENST00000335509,ENSG00000186815,TPCN1
PB2015.9050.8,ENST00000264447,ENSG00000075292,ZNF638
PB2015.7452.2,ENST00000392446,ENSG00000171302,CANT1
PB2015.15471.2,ENST00000395715,ENSG00000104447,TRPS1
PB2015.15471.1,ENST00000640765,ENSG00000104447,TRPS1
PB2015.16011.1,ENST00000374861,ENSG00000136870,ZNF189
PB2015.14667.1,ENST00000265849,ENSG00000122512,PMS2
PB2015.13220.1,ENST00000239231,ENSG00000120137,PANK3
PB2015.15443.1,ENST00000285407,ENSG00000155090,KLF10
PB2015.15443.3,ENST00000395884,ENSG00000155090,KLF10
PB2015.15443.2,ENST00000285407,ENSG00000155090,KLF10
PB2015.15443.5,ENST00000285407,ENSG00000155090,KLF10
PB2015.15443.4,ENST00000285407,ENSG00000155090,KLF10
PB2015.1726.1,ENST00000496681,ENSG00000108021,FAM208B
PB2015.9479.8,ENST00000409682,ENSG00000115233,PSMD14
PB2015.9479.4,ENST00000409682,ENSG00000115233,PSMD14
PB2015.9479.5,ENST00000409682,ENSG00000115233,PSMD14
PB2015.9479.6,ENST00000409682,ENSG00000115233,PSMD14
PB2015.9479.7,ENST00000409682,ENSG00000115233,PSMD14
PB2015.9479.1,ENST00000409682,ENSG00000115233,PSMD14
PB2015.9678.1,ENST00000295414,ENSG00000163249,CCNYL1
PB2015.9479.3,ENST00000409682,ENSG00000115233,PSMD14
PB2015.12760.2,ENST00000256443,ENSG00000134058,CDK7
PB2015.2208.12,ENST00000325103,ENSG00000107521,HPS1
PB2015.2208.11,ENST00000361490,ENSG00000107521,HPS1
PB2015.12760.1,ENST00000256443,ENSG00000134058,CDK7
PB2015.12760.6,ENST00000256443,ENSG00000134058,CDK7
PB2015.2208.15,ENST00000325103,ENSG00000107521,HPS1
PB2015.16005.1,ENST00000262455,ENSG00000023318,ERP44
PB2015.327.1,ENST00000455895,ENSG00000160058,BSDC1
PB2015.327.2,ENST00000455895,ENSG00000160058,BSDC1
PB2015.327.3,ENST00000455895,ENSG00000160058,BSDC1
PB2015.327.4,ENST00000455895,ENSG00000160058,BSDC1
PB2015.327.5,ENST00000455895,ENSG00000160058,BSDC1
PB2015.327.6,ENST00000455895,ENSG00000160058,BSDC1
PB2015.16359.1,ENST00000585950,ENSG00000091947,TMEM101
PB2015.10797.2,ENST00000438146,ENSG00000100320,RBFOX2
PB2015.15554.3,ENST00000254624,ENSG00000132294,EFR3A
PB2015.11141.2,ENST00000396203,ENSG00000188846,RPL14
PB2015.15538.8,ENST00000361875,ENSG00000196428,TSC22D2
PB2015.11141.1,ENST00000338970,ENSG00000188846,RPL14
PB2015.15554.4,ENST00000254624,ENSG00000132294,EFR3A
PB2015.14701.3,ENST00000437600,ENSG00000257923,CUX1
PB2015.14701.2,ENST00000437600,ENSG00000257923,CUX1
PB2015.11557.1,ENST00000314797,ENSG00000181789,COPG1
PB2015.7796.1,ENST00000592374,ENSG00000160953,MUM1
PB2015.7796.2,ENST00000591806,ENSG00000160953,MUM1
PB2015.7796.3,ENST00000591433,ENSG00000160953,MUM1
PB2015.13256.2,ENST00000265097,ENSG00000051596,THOC3
PB2015.13256.1,ENST00000265097,ENSG00000051596,THOC3
PB2015.8567.2,ENST00000322088,ENSG00000105568,PPP2R1A
PB2015.771.5,ENST00000369965,ENSG00000085433,WDR47
PB2015.771.4,ENST00000400794,ENSG00000085433,WDR47
PB2015.771.6,ENST00000369965,ENSG00000085433,WDR47
PB2015.771.1,ENST00000369965,ENSG00000085433,WDR47
PB2015.771.3,ENST00000400794,ENSG00000085433,WDR47
PB2015.11557.6,ENST00000314797,ENSG00000181789,COPG1
PB2015.14701.5,ENST00000622516,ENSG00000257923,CUX1
PB2015.1718.2,ENST00000380359,ENSG00000173848,NET1
PB2015.2671.2,ENST00000378312,ENSG00000213593,TMX2
PB2015.14164.6,ENST00000476287,ENSG00000112584,FAM120B
PB2015.14164.7,ENST00000630384,ENSG00000112584,FAM120B
PB2015.14164.4,ENST00000630384,ENSG00000112584,FAM120B
PB2015.14164.5,ENST00000476287,ENSG00000112584,FAM120B
PB2015.14164.2,ENST00000476287,ENSG00000112584,FAM120B
PB2015.14164.3,ENST00000476287,ENSG00000112584,FAM120B
PB2015.14164.1,ENST00000476287,ENSG00000112584,FAM120B
PB2015.6903.1,ENST00000582970,ENSG00000173821,RNF213
PB2015.11155.4,ENST00000264454,ENSG00000093183,SEC22C
PB2015.11155.1,ENST00000264454,ENSG00000093183,SEC22C
PB2015.7176.1,ENST00000555870,ENSG00000151338,MIPOL1
PB2015.11155.3,ENST00000264454,ENSG00000093183,SEC22C
PB2015.14828.5,ENST00000357628,ENSG00000128513,POT1
PB2015.6449.1,ENST00000314994,ENSG00000177946,CENPBD1
PB2015.7807.1,ENST00000360187,ENSG00000196458,ZNF605
PB2015.3586.3,ENST00000549748,ENSG00000135390,ATP5G2
PB2015.3586.2,ENST00000552242,ENSG00000135390,ATP5G2
PB2015.12775.1,ENST00000391854,ENSG00000168243,GNG4
PB2015.6368.1,ENST00000343411,ENSG00000140943,MBTPS1
PB2015.7916.2,ENST00000407627,ENSG00000066044,ELAVL1
PB2015.7986.4,ENST00000270517,ENSG00000130159,ECSIT
PB2015.7986.7,ENST00000270517,ENSG00000130159,ECSIT
PB2015.7986.6,ENST00000591104,ENSG00000130159,ECSIT
PB2015.7986.1,ENST00000592312,ENSG00000130159,ECSIT
PB2015.7986.3,ENST00000270517,ENSG00000130159,ECSIT
PB2015.7986.2,ENST00000252440,ENSG00000130159,ECSIT
PB2015.8148.6,ENST00000262812,ENSG00000105669,COPE
PB2015.8148.7,ENST00000262812,ENSG00000105669,COPE
PB2015.8148.4,ENST00000349893,ENSG00000105669,COPE
PB2015.8148.5,ENST00000262812,ENSG00000105669,COPE
PB2015.7986.9,ENST00000592312,ENSG00000130159,ECSIT
PB2015.7986.8,ENST00000270517,ENSG00000130159,ECSIT
PB2015.8148.1,ENST00000262812,ENSG00000105669,COPE
PB2015.8338.1,ENST00000544017,ENSG00000105197,TIMM50
PB2015.15459.1,ENST00000312046,ENSG00000164830,OXR1
PB2015.8338.3,ENST00000314349,ENSG00000105197,TIMM50
PB2015.15459.3,ENST00000497705,ENSG00000164830,OXR1
PB2015.15459.4,ENST00000497705,ENSG00000164830,OXR1
PB2015.8338.4,ENST00000314349,ENSG00000105197,TIMM50
PB2015.15459.6,ENST00000449762,ENSG00000164830,OXR1
PB2015.1169.3,ENST00000313146,ENSG00000143319,ISG20L2
PB2015.10813.1,ENST00000357436,ENSG00000100092,SH3BP1
PB2015.10813.2,ENST00000357436,ENSG00000100092,SH3BP1
PB2015.1169.1,ENST00000313146,ENSG00000143319,ISG20L2
PB2015.14792.2,ENST00000249356,ENSG00000128590,DNAJB9
PB2015.14792.1,ENST00000249356,ENSG00000128590,DNAJB9
PB2015.6913.1,ENST00000226004,ENSG00000108861,DUSP3
PB2015.6913.2,ENST00000590753,ENSG00000108861,DUSP3
PB2015.6913.3,ENST00000226004,ENSG00000108861,DUSP3
PB2015.4519.9,ENST00000308724,ENSG00000213983,AP1G2
PB2015.3845.3,ENST00000261637,ENSG00000120800,UTP20
PB2015.3845.2,ENST00000261637,ENSG00000120800,UTP20
PB2015.7746.1,ENST00000583443,ENSG00000141665,FBXO15
PB2015.3958.1,ENST00000354384,ENSG00000230873,STMND1
PB2015.16170.9,ENST00000393533,ENSG00000136811,ODF2
PB2015.16029.1,ENST00000374557,ENSG00000095203,EPB41L4B
PB2015.16170.7,ENST00000546203,ENSG00000136811,ODF2
PB2015.16170.6,ENST00000546203,ENSG00000136811,ODF2
PB2015.16170.5,ENST00000351030,ENSG00000136811,ODF2
PB2015.16170.4,ENST00000393527,ENSG00000136811,ODF2
PB2015.16170.3,ENST00000351030,ENSG00000136811,ODF2
PB2015.1169.8,ENST00000313146,ENSG00000143319,ISG20L2
PB2015.16170.1,ENST00000351030,ENSG00000136811,ODF2
PB2015.7817.1,ENST00000357066,ENSG00000172081,MOB3A
PB2015.8751.1,ENST00000566753,ENSG00000104164,BLOC1S6
PB2015.16617.4,ENST00000316594,ENSG00000126945,HNRNPH2
PB2015.4637.1,ENST00000305386,ENSG00000168282,MGAT2
PB2015.16444.1,ENST00000421587,ENSG00000147044,CASK
PB2015.5063.1,ENST00000392519,ENSG00000184986,TMEM121
PB2015.16376.10,ENST00000340096,ENSG00000046651,OFD1
PB2015.2805.21,ENST00000377046,ENSG00000172977,KAT5
PB2015.2805.20,ENST00000534650,ENSG00000172977,KAT5
PB2015.7770.1,ENST00000434325,ENSG00000141934,PLPP2
PB2015.3851.2,ENST00000552283,ENSG00000075188,NUP37
PB2015.3851.3,ENST00000552283,ENSG00000075188,NUP37
PB2015.7770.4,ENST00000434325,ENSG00000141934,PLPP2
PB2015.14587.7,ENST00000003100,ENSG00000001630,CYP51A1
PB2015.2556.4,ENST00000251968,ENSG00000074319,TSG101
PB2015.14587.5,ENST00000003100,ENSG00000001630,CYP51A1
PB2015.14587.4,ENST00000003100,ENSG00000001630,CYP51A1
PB2015.2556.1,ENST00000251968,ENSG00000074319,TSG101
PB2015.14587.2,ENST00000003100,ENSG00000001630,CYP51A1
PB2015.2556.3,ENST00000251968,ENSG00000074319,TSG101
PB2015.2556.2,ENST00000251968,ENSG00000074319,TSG101
PB2015.7380.3,ENST00000245539,ENSG00000125445,MRPS7
PB2015.14587.9,ENST00000003100,ENSG00000001630,CYP51A1
PB2015.14587.8,ENST00000003100,ENSG00000001630,CYP51A1
PB2015.14742.8,ENST00000379263,ENSG00000105821,DNAJC2
PB2015.14742.9,ENST00000379257,ENSG00000105821,DNAJC2
PB2015.15687.1,ENST00000543693,ENSG00000147862,NFIB
PB2015.12655.4,ENST00000274242,ENSG00000145592,RPL37
PB2015.14742.1,ENST00000379263,ENSG00000105821,DNAJC2
PB2015.14742.2,ENST00000379263,ENSG00000105821,DNAJC2
PB2015.14742.3,ENST00000379263,ENSG00000105821,DNAJC2
PB2015.14742.4,ENST00000379263,ENSG00000105821,DNAJC2
PB2015.14742.5,ENST00000379263,ENSG00000105821,DNAJC2
PB2015.16264.1,ENST00000603928,ENSG00000235106,LINC00094
PB2015.14742.7,ENST00000379263,ENSG00000105821,DNAJC2
PB2015.15916.2,ENST00000375854,ENSG00000130045,NXNL2
PB2015.15916.3,ENST00000375854,ENSG00000130045,NXNL2
PB2015.15916.1,ENST00000375855,ENSG00000130045,NXNL2
PB2015.15916.4,ENST00000618633,ENSG00000130045,NXNL2
PB2015.2847.28,ENST00000525908,ENSG00000173715,C11orf80
PB2015.14597.1,ENST00000287957,ENSG00000157259,GATAD1
PB2015.14597.2,ENST00000287957,ENSG00000157259,GATAD1
PB2015.4351.1,ENST00000382978,ENSG00000132958,TPTE2
PB2015.5257.1,ENST00000251076,ENSG00000104093,DMXL2
PB2015.15830.1,ENST00000478048,ENSG00000196873,CBWD3
PB2015.8591.1,ENST00000602149,ENSG00000121406,ZNF549
PB2015.3677.1,ENST00000353364,ENSG00000135655,USP15
PB2015.11168.1,ENST00000436261,ENSG00000178917,ZNF852
PB2015.2524.8,ENST00000396525,ENSG00000110321,EIF4G2
PB2015.2524.9,ENST00000396525,ENSG00000110321,EIF4G2
PB2015.2524.6,ENST00000526148,ENSG00000110321,EIF4G2
PB2015.2524.7,ENST00000526148,ENSG00000110321,EIF4G2
PB2015.2524.4,ENST00000526148,ENSG00000110321,EIF4G2
PB2015.2524.5,ENST00000339995,ENSG00000110321,EIF4G2
PB2015.2524.2,ENST00000526148,ENSG00000110321,EIF4G2
PB2015.2524.3,ENST00000526148,ENSG00000110321,EIF4G2
PB2015.14059.1,ENST00000427704,ENSG00000112419,PHACTR2
PB2015.2524.1,ENST00000396525,ENSG00000110321,EIF4G2
PB2015.15504.1,ENST00000305949,ENSG00000172167,MTBP
PB2015.14022.6,ENST00000263468,ENSG00000110318,CEP126
PB2015.11529.8,ENST00000360370,ENSG00000114544,SLC41A3
PB2015.1728.10,ENST00000297632,ENSG00000164983,TMEM65
PB2015.11529.4,ENST00000315891,ENSG00000114544,SLC41A3
PB2015.11529.5,ENST00000360370,ENSG00000114544,SLC41A3
PB2015.11529.6,ENST00000360370,ENSG00000114544,SLC41A3
PB2015.11529.7,ENST00000360370,ENSG00000114544,SLC41A3
PB2015.11529.1,ENST00000360370,ENSG00000114544,SLC41A3
PB2015.11529.2,ENST00000360370,ENSG00000114544,SLC41A3
PB2015.11529.3,ENST00000315891,ENSG00000114544,SLC41A3
PB2015.15369.10,ENST00000414645,ENSG00000156162,DPY19L4
PB2015.2103.5,ENST00000606162,ENSG00000122378,FAM213A
PB2015.1500.1,ENST00000356082,ENSG00000196878,LAMB3
PB2015.6983.2,ENST00000351111,ENSG00000159111,MRPL10
PB2015.6983.1,ENST00000351111,ENSG00000159111,MRPL10
PB2015.2630.2,ENST00000323180,ENSG00000135365,PHF21A
PB2015.2630.1,ENST00000418153,ENSG00000135365,PHF21A
PB2015.12640.1,ENST00000274255,ENSG00000145604,SKP2
PB2015.11727.1,ENST00000495062,ENSG00000165115,KIF27
PB2015.12640.3,ENST00000274254,ENSG00000145604,SKP2
PB2015.12640.2,ENST00000620197,ENSG00000145604,SKP2
PB2015.7390.2,ENST00000545228,ENSG00000182173,TSEN54
PB2015.15084.1,ENST00000327578,ENSG00000078674,PCM1
PB2015.15735.3,ENST00000223500,ENSG00000086065,CHMP5
PB2015.12992.1,ENST00000311085,ENSG00000172869,DMXL1
PB2015.9174.3,ENST00000337288,ENSG00000084090,STARD7
PB2015.3342.2,ENST00000228872,ENSG00000111276,CDKN1B
PB2015.3342.1,ENST00000228872,ENSG00000111276,CDKN1B
PB2015.7390.1,ENST00000333213,ENSG00000182173,TSEN54
PB2015.5205.1,ENST00000299957,ENSG00000166734,CASC4
PB2015.10596.1,ENST00000251527,ENSG00000117868,ESYT2
PB2015.6520.4,ENST00000225665,ENSG00000108528,SLC25A11
PB2015.6520.2,ENST00000225665,ENSG00000108528,SLC25A11
PB2015.6520.3,ENST00000225665,ENSG00000108528,SLC25A11
PB2015.6520.1,ENST00000225665,ENSG00000108528,SLC25A11
PB2015.4191.1,ENST00000381120,ENSG00000122033,MTIF3
PB2015.4191.2,ENST00000405591,ENSG00000122033,MTIF3
PB2015.4191.3,ENST00000381120,ENSG00000122033,MTIF3
PB2015.4191.4,ENST00000381120,ENSG00000122033,MTIF3
PB2015.2930.18,ENST00000358965,ENSG00000137497,NUMA1
PB2015.4191.6,ENST00000381120,ENSG00000122033,MTIF3
PB2015.4191.7,ENST00000381116,ENSG00000122033,MTIF3
PB2015.2930.15,ENST00000358965,ENSG00000137497,NUMA1
PB2015.2930.14,ENST00000541584,ENSG00000137497,NUMA1
PB2015.2930.17,ENST00000393695,ENSG00000137497,NUMA1
PB2015.2930.16,ENST00000393695,ENSG00000137497,NUMA1
PB2015.2930.11,ENST00000358965,ENSG00000137497,NUMA1
PB2015.2930.10,ENST00000358965,ENSG00000137497,NUMA1
PB2015.2930.13,ENST00000393695,ENSG00000137497,NUMA1
PB2015.2930.12,ENST00000393695,ENSG00000137497,NUMA1
PB2015.10722.8,ENST00000405598,ENSG00000183765,CHEK2
PB2015.10722.6,ENST00000382580,ENSG00000183765,CHEK2
PB2015.5628.1,ENST00000394166,ENSG00000185551,NR2F2
PB2015.10722.4,ENST00000404276,ENSG00000183765,CHEK2
PB2015.10722.5,ENST00000404276,ENSG00000183765,CHEK2
PB2015.10722.2,ENST00000416671,ENSG00000183765,CHEK2
PB2015.10722.3,ENST00000382580,ENSG00000183765,CHEK2
PB2015.10722.1,ENST00000328354,ENSG00000183765,CHEK2
PB2015.9775.1,ENST00000341329,ENSG00000144468,RHBDD1
PB2015.3698.1,ENST00000258145,ENSG00000135677,GNS
PB2015.3829.22,ENST00000228318,ENSG00000075415,SLC25A3
PB2015.2019.2,ENST00000388768,ENSG00000204130,RUFY2
PB2015.3829.23,ENST00000556029,ENSG00000120802,TMPO
PB2015.2462.1,ENST00000529681,ENSG00000117983,MUC5B
PB2015.2462.2,ENST00000529681,ENSG00000117983,MUC5B
PB2015.6062.1,ENST00000478753,ENSG00000179918,SEPHS2
PB2015.3374.1,ENST00000428559,ENSG00000023697,DERA
PB2015.4173.1,ENST00000381989,ENSG00000102699,PARP4
PB2015.4173.2,ENST00000381989,ENSG00000102699,PARP4
PB2015.4173.3,ENST00000381989,ENSG00000102699,PARP4
PB2015.4173.4,ENST00000381989,ENSG00000102699,PARP4
PB2015.4173.5,ENST00000381989,ENSG00000102699,PARP4
PB2015.3353.1,ENST00000014930,ENSG00000013583,HEBP1
PB2015.5673.4,ENST00000620134,ENSG00000103148,NPRL3
PB2015.5673.5,ENST00000620134,ENSG00000103148,NPRL3
PB2015.9192.6,ENST00000305476,ENSG00000168758,SEMA4C
PB2015.9192.7,ENST00000305476,ENSG00000168758,SEMA4C
PB2015.12135.2,ENST00000309964,ENSG00000134852,CLOCK
PB2015.5673.1,ENST00000620134,ENSG00000103148,NPRL3
PB2015.5673.2,ENST00000620134,ENSG00000103148,NPRL3
PB2015.12135.1,ENST00000309964,ENSG00000134852,CLOCK
PB2015.15890.4,ENST00000618990,ENSG00000275591,XKR5
PB2015.7493.2,ENST00000455127,ENSG00000225663,MCRIP1
PB2015.7493.3,ENST00000573478,ENSG00000225663,MCRIP1
PB2015.7493.1,ENST00000538396,ENSG00000225663,MCRIP1
PB2015.10391.1,ENST00000308824,ENSG00000203880,PCMTD2
PB2015.10391.2,ENST00000388975,ENSG00000154997,SEPT14
PB2015.10391.3,ENST00000308824,ENSG00000203880,PCMTD2
PB2015.10391.4,ENST00000308824,ENSG00000203880,PCMTD2
PB2015.9273.1,ENST00000016946,ENSG00000015568,RGPD5
PB2015.9273.2,ENST00000283195,ENSG00000153201,RANBP2
PB2015.15246.1,ENST00000399598,ENSG00000215114,UBXN2B
PB2015.1580.1,ENST00000304786,ENSG00000143742,SRP9
PB2015.1580.3,ENST00000304786,ENSG00000143742,SRP9
PB2015.1580.2,ENST00000366839,ENSG00000143742,SRP9
PB2015.1580.5,ENST00000304786,ENSG00000143742,SRP9
PB2015.1580.4,ENST00000366839,ENSG00000143742,SRP9
PB2015.12104.5,ENST00000507917,ENSG00000163281,GNPDA2
PB2015.8744.2,ENST00000381486,ENSG00000196208,GREB1
PB2015.3568.6,ENST00000425354,ENSG00000172819,RARG
PB2015.9701.10,ENST00000236959,ENSG00000138363,ATIC
PB2015.9701.11,ENST00000435675,ENSG00000138363,ATIC
PB2015.9701.12,ENST00000236959,ENSG00000138363,ATIC
PB2015.9701.13,ENST00000236959,ENSG00000138363,ATIC
PB2015.9701.14,ENST00000236959,ENSG00000138363,ATIC
PB2015.4476.2,ENST00000398020,ENSG00000165782,TMEM55B
PB2015.8744.3,ENST00000381483,ENSG00000196208,GREB1
PB2015.7369.1,ENST00000301587,ENSG00000167863,ATP5H
PB2015.13575.5,ENST00000375789,ENSG00000213722,DDAH2
PB2015.13575.4,ENST00000375792,ENSG00000213722,DDAH2
PB2015.5869.5,ENST00000437198,ENSG00000140694,PARN
PB2015.13575.6,ENST00000375789,ENSG00000213722,DDAH2
PB2015.5869.3,ENST00000437198,ENSG00000140694,PARN
PB2015.5869.2,ENST00000437198,ENSG00000140694,PARN
PB2015.13575.3,ENST00000375789,ENSG00000213722,DDAH2
PB2015.13575.2,ENST00000375789,ENSG00000213722,DDAH2
PB2015.6169.1,ENST00000563307,ENSG00000070770,CSNK2A2
PB2015.13575.8,ENST00000375789,ENSG00000213722,DDAH2
PB2015.2736.12,ENST00000533861,ENSG00000185475,TMEM179B
PB2015.14403.7,ENST00000310074,ENSG00000173011,TADA2B
PB2015.11620.2,ENST00000296202,ENSG00000163864,NMNAT3
PB2015.11620.3,ENST00000339837,ENSG00000163864,NMNAT3
PB2015.11620.1,ENST00000339837,ENSG00000163864,NMNAT3
PB2015.11620.4,ENST00000339837,ENSG00000163864,NMNAT3
PB2015.2393.1,ENST00000299130,ENSG00000107949,BCCIP
PB2015.1417.1,ENST00000323468,ENSG00000178202,KDELC2
PB2015.14318.1,ENST00000323037,ENSG00000180233,ZNRF2
PB2015.14318.2,ENST00000310144,ENSG00000087191,PSMC5
PB2015.11340.8,ENST00000295901,ENSG00000163636,PSMD6
PB2015.14993.1,ENST00000404141,ENSG00000157212,PAXIP1
PB2015.14993.2,ENST00000404141,ENSG00000157212,PAXIP1
PB2015.7482.3,ENST00000331134,ENSG00000182446,NPLOC4
PB2015.9935.1,ENST00000246024,ENSG00000125827,TMX4
PB2015.9935.2,ENST00000246024,ENSG00000125827,TMX4
PB2015.6660.1,ENST00000581396,ENSG00000175662,TOM1L2
PB2015.13907.8,ENST00000478777,ENSG00000132424,PNISR
PB2015.13907.9,ENST00000369239,ENSG00000132424,PNISR
PB2015.10598.1,ENST00000445935,ENSG00000160298,C21orf58
PB2015.13907.2,ENST00000478777,ENSG00000132424,PNISR
PB2015.13907.3,ENST00000369239,ENSG00000132424,PNISR
PB2015.11054.4,ENST00000383789,ENSG00000206562,METTL6
PB2015.13907.1,ENST00000369239,ENSG00000132424,PNISR
PB2015.13907.6,ENST00000438806,ENSG00000132424,PNISR
PB2015.13907.7,ENST00000478777,ENSG00000132424,PNISR
PB2015.13907.4,ENST00000369239,ENSG00000132424,PNISR
PB2015.13907.5,ENST00000369239,ENSG00000132424,PNISR
PB2015.15771.1,ENST00000345519,ENSG00000122705,CLTA
PB2015.9436.5,ENST00000303319,ENSG00000168288,MMADHC
PB2015.15771.2,ENST00000345519,ENSG00000122705,CLTA
PB2015.13816.1,ENST00000614987,ENSG00000100784,RPS6KA5
PB2015.11249.1,ENST00000327761,ENSG00000068028,RASSF1
PB2015.2563.5,ENST00000419348,ENSG00000109854,HTATIP2
PB2015.5875.2,ENST00000287667,ENSG00000103512,NOMO1
PB2015.11249.2,ENST00000327761,ENSG00000068028,RASSF1
PB2015.8263.1,ENST00000587708,ENSG00000205155,PSENEN
PB2015.12811.1,ENST00000457646,ENSG00000113048,MRPS27
PB2015.9559.2,ENST00000361354,ENSG00000061676,NCKAP1
PB2015.9559.1,ENST00000361354,ENSG00000061676,NCKAP1
PB2015.12811.2,ENST00000261413,ENSG00000113048,MRPS27
PB2015.12789.1,ENST00000274400,ENSG00000145736,GTF2H2
PB2015.9559.5,ENST00000361354,ENSG00000061676,NCKAP1
PB2015.9559.4,ENST00000361354,ENSG00000061676,NCKAP1
PB2015.14658.12,ENST00000354230,ENSG00000166508,MCM7
PB2015.14658.13,ENST00000354230,ENSG00000166508,MCM7
PB2015.14658.10,ENST00000354230,ENSG00000166508,MCM7
PB2015.14658.11,ENST00000354230,ENSG00000166508,MCM7
